,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
624,-3.9,38.26342351,-1.396185862,-0.42139445,0.05044272,-0.19737639,0.196549435,-10.66354241,-1.817580312,-1.396185862
625,-3.8,40.40969736,-1.163170317,-0.380226654,0.009744007,-0.206794603,0.186912367,-10.71453151,-1.543396971,-1.163170317
626,-3.5,38.41294455,-1.132299389,-0.810145413,0.008565018,-0.189188704,0.047141657,-5.525712517,-1.942444802,-1.132299389
627,-3.9,40.06696644,-0.985240767,-0.352931223,0.037859609,-0.235063788,0.151718099,-8.20146106,-1.338171989,-0.985240767
628,-3.5,34.32266536,-1.232083477,-0.394369426,0.059041403,-0.169155803,0.137519894,-7.982744587,-1.626452903,-1.232083477
629,-3.8,40.07948238,-0.73395021,-1.357257489,0.026131433,-0.22164662,-0.08783053,-0.382391618,-2.0912077,-0.73395021
630,-3.9,35.64717161,-1.128630887,-0.283311537,0.074441617,-0.196167382,0.072758649,-6.514735738,-1.411942424,-1.128630887
631,-4.9,32.08295482,-0.836056991,-0.304967519,0.080662575,-0.167599276,0.016094727,-4.001531128,-1.14102451,-0.836056991
632,-3.9,36.57801297,-1.090510375,-0.083735112,0.054756826,-0.199393837,0.153787374,-9.133449353,-1.174245487,-1.090510375
633,-4.2,36.27789133,-1.07890063,-0.263130019,0.033873206,-0.176956773,0.073525467,-7.131163273,-1.342030649,-1.07890063
634,-4.9,38.80343746,-0.789996826,-0.694668304,0.068691009,-0.236129026,-0.020937066,-2.155994843,-1.48466513,-0.789996826
635,-4,35.67576178,-0.964196267,-0.809156004,0.033420871,-0.17063163,-0.009571431,-3.950740273,-1.773352271,-0.964196267
636,-3.3,33.79544811,-0.964861535,-0.844754868,0.055243241,-0.167865866,-0.101048067,-0.52712849,-1.809616402,-0.964861535
637,-4.5,31.00980664,-0.832804541,-0.195186521,0.078762161,-0.151305046,0.058842412,-6.369845076,-1.027991062,-0.832804541
638,-3.7,33.9293302,-0.881599933,-0.854620824,0.041327063,-0.159811616,-0.001212091,-3.251946202,-1.736220756,-0.881599933
639,-3.8,37.45630503,-0.79970775,-0.597385049,0.057038703,-0.220092694,-0.001102523,-3.461913968,-1.3970928,-0.79970775
640,-4.5,35.99711869,-0.845828268,-0.164307115,0.03836992,-0.187870795,-0.024946285,-3.85684705,-1.010135383,-0.845828268
641,-4.3,33.14757372,-0.872581767,0.035412781,0.049684001,-0.164903337,-0.05025083,-3.19165898,-0.837168985,-0.872581767
642,-4.8,36.04888737,-0.754958113,-1.508448794,0.048549853,-0.17538991,-0.02155184,-2.942572437,-2.263406906,-0.754958113
643,-5,39.04973103,-1.103537916,-0.633225879,0.02148092,-0.186859271,0.238837034,-12.38963502,-1.736763795,-1.103537916
644,-2.2,29.42855883,-1.356667214,0.14221149,0.083424203,-0.155738214,-0.07617375,-1.475631157,-1.214455724,-1.356667214
645,-5,34.29863359,-1.010070112,-0.795516503,0.08088842,-0.169644169,0.101741313,-7.59341523,-1.805586616,-1.010070112
646,-3.6,36.39710353,-1.036029258,-0.285403984,0.046371385,-0.199747347,0.110671449,-6.940447878,-1.321433242,-1.036029258
647,-4.5,38.59185325,-0.93097285,-0.858462484,0.022344388,-0.197456696,0.101228569,-6.934712641,-1.789435334,-0.93097285
648,-4,37.9232314,-1.112663721,-0.491106543,0.016055154,-0.18916979,0.049198155,-5.81226141,-1.603770264,-1.112663721
649,-3.3,33.17746684,-0.69260583,-0.042081045,0.053458418,-0.181539344,-0.052509197,-2.814463661,-0.734686875,-0.69260583
650,-3.8,33.78589224,-0.739959507,-1.054253441,0.072308776,-0.178140641,-0.099253204,-1.361370449,-1.794212949,-0.739959507
651,-3.7,39.56424838,-1.319540332,-0.735853384,0.053276856,-0.209209008,0.060396625,-6.333940101,-2.055393716,-1.319540332
652,-3.5,40.05925507,-1.138519105,-0.831253558,0.054198819,-0.22754377,0.097954061,-6.838326073,-1.969772663,-1.138519105
653,-3.8,33.35296106,-0.6562127,-1.1410414,0.038210793,-0.153325237,-0.120388005,-0.596785332,-1.797254101,-0.6562127
654,-3.8,30.79089482,-0.954193408,-1.146712871,0.043906731,-0.108104076,-0.063187431,-2.976844759,-2.100906279,-0.954193408
655,-3.9,37.48966628,-0.916243577,-0.156490636,0.059479496,-0.221829634,0.010802742,-4.27620258,-1.072734213,-0.916243577
656,-3.9,30.17865987,-0.652101245,-0.482236735,0.075105847,-0.148540255,-0.091791533,-2.163150812,-1.13433798,-0.652101245
657,-3.8,34.06330228,-1.006263656,-0.321976937,0.03729609,-0.169412516,-0.068154727,-1.305913177,-1.328240593,-1.006263656
658,-4.9,39.80834099,-0.859350918,-0.171771327,0.041482702,-0.229947742,0.118070851,-7.600410337,-1.031122245,-0.859350918
659,-3.8,38.64189258,-0.750180251,-1.486990768,0.009814501,-0.185327899,-0.02251316,-3.626846651,-2.237171019,-0.750180251
660,-6,39.00056657,-1.053357372,0.324144826,0.031920514,-0.194559275,0.136246525,-9.67472041,-0.729212545,-1.053357372
661,-3.3,30.94838661,-0.71847163,-0.252511362,0.071260632,-0.160487997,-0.112632282,-0.479810009,-0.970982992,-0.71847163
662,-2.2,40.11621577,-0.922955885,-0.136654349,-0.011515135,-0.233645904,-0.080087866,-1.018048893,-1.059610234,-0.922955885
663,-3.3,37.62468198,-1.056268091,-1.297139216,0.048724939,-0.194329095,-0.028319632,-2.831183929,-2.353407307,-1.056268091
664,-3.5,34.25197807,-0.780459504,-0.569217486,0.020618611,-0.156699708,-0.111435734,-1.6139375,-1.349676989,-0.780459504
665,-3.8,34.95701042,-0.996055744,-0.502980356,0.067201024,-0.188781395,0.051292122,-5.73326032,-1.4990361,-0.996055744
666,-4.5,35.39258323,-1.087781295,-0.157454456,0.027773651,-0.163720676,0.061929273,-7.119115433,-1.24523575,-1.087781295
667,-5.9,39.25990291,-0.949074502,-0.519565385,0.029235372,-0.194937409,0.136133897,-8.422242282,-1.468639887,-0.949074502
668,-3.9,34.91312501,-0.832770947,-0.350750058,0.047379821,-0.18111653,-0.001968724,-4.776231886,-1.183521006,-0.832770947
669,-4.9,34.30614062,-0.974494473,-0.809263071,0.05581901,-0.15623559,0.11970801,-7.906229747,-1.783757543,-0.974494473
670,-5,41.97204714,-1.188244759,-1.220935097,0.032925038,-0.213092585,0.258461872,-11.86887737,-2.409179856,-1.188244759
671,-5,35.36509701,-0.98713749,-0.329734941,0.031379096,-0.162504668,0.118336099,-7.541389782,-1.316872432,-0.98713749
672,-4.5,35.21278771,-1.054925276,-0.707752345,0.054542405,-0.168311692,0.055516386,-6.418392763,-1.762677621,-1.054925276
673,-5,34.17880535,-0.924766432,-0.020925787,0.025800067,-0.145736783,-0.007859196,-5.465813545,-0.945692218,-0.924766432
674,-3.4,35.99862496,-1.400341769,-0.058887299,0.031709806,-0.169460453,0.177703651,-10.95339311,-1.459229069,-1.400341769
675,-4.5,32.69796179,-0.659449019,0.101563552,0.046293629,-0.169183841,-0.10976608,-0.887939136,-0.557885466,-0.659449019
676,-4.9,35.96371029,-1.055524933,-0.00720934,0.078376386,-0.186303512,0.136342047,-9.91062807,-1.062734273,-1.055524933
677,-6,34.23879978,-0.861967804,-0.585513633,0.059048965,-0.147821078,-0.048976118,-4.44002223,-1.447481437,-0.861967804
678,-3.9,41.35923261,-1.131459749,-1.081744565,0.008736643,-0.20537723,0.136206996,-8.987294674,-2.213204314,-1.131459749
679,-3.9,38.72660901,-1.094551692,-1.87929522,0.014574499,-0.17123012,0.044896323,-5.661966991,-2.973846912,-1.094551692
680,-3.8,35.72894774,-1.157470246,0.00986536,0.027671653,-0.173785642,0.061996731,-6.07512301,-1.147604885,-1.157470246
681,-3.8,33.4259506,-1.12781691,0.127005326,0.079462817,-0.170161019,0.045580248,-6.105523025,-1.000811584,-1.12781691
682,-4.5,40.01162245,-0.890605277,-1.556467973,0.026940144,-0.19777359,0.025772252,-5.764524217,-2.44707325,-0.890605277
683,-3.9,40.57345892,-0.976858927,-1.303970565,0.017675014,-0.205735863,0.125193571,-8.138772482,-2.280829492,-0.976858927
684,-3.8,34.62406183,-0.870790127,0.902954554,0.056271325,-0.204230265,-0.006876281,-4.12211589,0.032164428,-0.870790127
685,-4.7,31.04203637,-0.740696868,0.062099553,0.083251166,-0.15265774,-0.106851199,-1.941852538,-0.678597315,-0.740696868
686,-3.8,33.16212337,-0.816681919,-0.470464358,0.079268426,-0.182584392,-0.026360728,-2.556529127,-1.287146277,-0.816681919
687,-2.6,36.33150785,-0.832977344,-0.189891949,0.009627947,-0.191830567,-0.144149897,0.603409777,-1.022869293,-0.832977344
688,-3.5,34.97764589,-1.112826653,0.268348539,0.074997958,-0.203033045,0.1433525,-8.44089653,-0.844478115,-1.112826653
689,-4.9,35.85028672,-0.908137229,-0.709470423,0.030614084,-0.162821961,0.136809519,-8.609950767,-1.617607653,-0.908137229
690,-3.8,34.78600238,-1.029395428,-0.311599196,0.031461105,-0.171210661,0.047185317,-5.428934056,-1.340994624,-1.029395428
691,-4.4,34.19988056,-0.754430593,-0.144052522,0.056499151,-0.178321196,-0.068665706,-2.680686982,-0.898483115,-0.754430593
692,-3.4,39.31581877,-1.245784709,-1.261812045,-0.027540602,-0.168502565,0.059659948,-5.997276386,-2.507596754,-1.245784709
693,-2.6,35.56947623,-1.215469354,-0.880429958,0.047481856,-0.17373031,-0.046575463,-3.919759116,-2.095899312,-1.215469354
694,-4.6,29.98012866,-0.891225894,0.300304167,0.112647332,-0.152219586,0.057359445,-8.277386717,-0.590921727,-0.891225894
695,-3.8,34.01540239,-0.739047219,-0.975625046,0.063221087,-0.178870566,-0.058896932,-1.86877194,-1.714672265,-0.739047219
696,-4,39.24416269,-0.728422427,-1.153614916,-0.009044218,-0.190960254,-0.074594583,-1.484996148,-1.882037344,-0.728422427
697,-5,36.10895066,-1.032206815,-0.581916132,0.045547728,-0.167914295,0.131026415,-9.201972257,-1.614122947,-1.032206815
698,-3.4,35.63017455,-1.163020033,-0.443468785,0.032464258,-0.173410189,0.036317747,-5.086608653,-1.606488818,-1.163020033
699,-3.9,33.45384488,-0.700886825,-0.305386628,0.032561536,-0.165627262,-0.114107134,-0.352618735,-1.006273453,-0.700886825
700,-3.9,35.22811509,-0.852468514,-0.111002507,0.02808343,-0.177794415,-0.085128608,-1.683019004,-0.963471021,-0.852468514
701,-4.2,34.8956153,-1.051175509,0.642161647,0.058740482,-0.19397546,0.188118003,-10.44349791,-0.409013862,-1.051175509
702,-2.4,32.2003202,-0.962949256,0.031633114,0.07733416,-0.186518229,-0.107156553,-0.805019531,-0.931316142,-0.962949256
703,-3.3,36.73297711,-0.972500629,-0.159170156,0.030544549,-0.199193314,0.018212292,-4.769451628,-1.131670785,-0.972500629
704,-3.8,35.33587311,-1.13926774,-0.871081119,0.027911686,-0.150386839,0.100518471,-7.811260343,-2.010348859,-1.13926774
705,-4.9,38.65735891,-0.746543842,-0.01197489,0.046540134,-0.225861074,0.001636051,-4.70536365,-0.758518732,-0.746543842
706,-3.5,38.38476125,-0.988535439,-1.757947972,0.04348276,-0.199370431,-0.052079796,-1.989440937,-2.746483411,-0.988535439
707,-4.5,35.13245437,-1.180522834,-0.341988495,0.071333534,-0.181020024,0.162401058,-8.530261648,-1.522511328,-1.180522834
708,-3.3,33.85258577,-1.020466925,-0.050877864,0.046184667,-0.172375034,0.043635929,-4.852835331,-1.071344789,-1.020466925
709,-3.9,30.86941551,-0.783384677,-0.455918153,0.071482371,-0.150485312,-0.048768429,-2.951354028,-1.23930283,-0.783384677
710,-2.3,38.76273481,-1.065900383,-1.093220378,0.007600813,-0.208666928,0.015862956,-4.148863807,-2.159120761,-1.065900383
711,-5,31.75732344,-0.746868235,0.122374989,0.024854,-0.135184423,-0.146322011,-0.821915435,-0.624493246,-0.746868235
712,-3.4,37.22363378,-1.096007776,-1.126683334,0.014972388,-0.173858389,0.112334808,-7.823891021,-2.222691109,-1.096007776
713,-4.9,40.38944062,-0.914498681,-0.200985082,0.047923377,-0.235511607,0.142198641,-9.298252453,-1.115483764,-0.914498681
714,-3.8,36.54988569,-0.957894858,-1.045425177,0.064958015,-0.197500026,0.032935085,-3.743161143,-2.003320034,-0.957894858
715,-3.8,34.52123041,-0.602343983,-0.579772212,0.056307308,-0.191170029,-0.058531203,-1.641959728,-1.182116195,-0.602343983
716,-4.7,35.20259628,-1.075568417,-1.432462434,0.042411793,-0.136125075,0.052931786,-7.261647764,-2.508030851,-1.075568417
717,-3.5,31.79684773,-1.001581029,-0.499668893,0.045891097,-0.137417351,-0.012683781,-4.035798248,-1.501249922,-1.001581029
718,-4.2,36.76385018,-1.087161653,-0.507951553,0.047895068,-0.181235442,0.132557495,-9.084331743,-1.595113206,-1.087161653
719,-4,39.24020807,-1.150289486,-0.085338632,0.037976672,-0.214338083,0.185648164,-9.62717708,-1.235628118,-1.150289486
720,-5.3,38.94576921,-0.892088733,-0.452611104,0.023372261,-0.201054317,0.052197953,-6.134269679,-1.344699837,-0.892088733
721,-3.9,40.52666909,-1.180156171,-1.131898462,0.032334593,-0.208638644,0.104661675,-7.639679845,-2.312054633,-1.180156171
722,-4.8,39.18557366,-0.780139063,-0.686510125,-9.26E-06,-0.200160465,0.017961994,-5.118922683,-1.466649188,-0.780139063
723,-3.8,35.61390991,-0.74511776,-1.057920962,0.030324414,-0.171422981,-0.078866879,-1.647380128,-1.803038722,-0.74511776
724,-3.8,34.27268235,-0.895230823,-0.48570516,0.046734637,-0.164738013,-0.045549381,-3.688475764,-1.380935983,-0.895230823
725,-5.9,37.75114519,-0.944633742,-0.440306048,0.063362214,-0.198300032,0.095095895,-7.762850125,-1.38493979,-0.944633742
726,-4.6,40.60537331,-0.835861682,-0.798791392,0.031874536,-0.227327596,0.052451472,-5.285543428,-1.634653074,-0.835861682
727,-4.8,39.69579422,-0.944304822,-0.324488555,0.062730223,-0.230638381,0.155744723,-9.318893069,-1.268793376,-0.944304822
728,-3.4,29.08041539,-0.962957023,-0.259730144,0.079684425,-0.126710008,0.001953024,-4.76433,-1.222687167,-0.962957023
729,-5,35.55001435,-0.858612417,-1.019360126,0.054840445,-0.176355663,0.05076433,-5.776639998,-1.877972543,-0.858612417
730,-4.3,39.39716122,-0.971308078,-1.018992184,0.013849825,-0.197376854,0.034834493,-4.707157966,-1.990300262,-0.971308078
731,-3.8,38.83477825,-1.052938453,-1.134892252,0.014739967,-0.193237711,-0.03561067,-2.344131316,-2.187830704,-1.052938453
732,-4.7,39.06987365,-1.077339196,-0.452051843,0.039234792,-0.211904609,0.168637136,-9.174169126,-1.529391039,-1.077339196
733,-4.8,31.21203137,-0.837950748,0.42763479,0.094496482,-0.172046244,0.152335954,-8.892389581,-0.410315958,-0.837950748
734,-4.7,33.82460297,-0.786256297,0.492736414,0.028314303,-0.166103399,-0.077135607,-2.398781591,-0.293519883,-0.786256297
735,-5,36.35609067,-0.925198974,-0.948910316,0.029552343,-0.163748064,0.109713404,-7.804298822,-1.87410929,-0.925198974
736,-4.8,40.53771116,-0.876021491,-0.845135051,0.005947638,-0.213899844,0.030906828,-4.874271612,-1.721156542,-0.876021491
737,-4.1,32.60124504,-0.821077617,-0.16378962,0.050529536,-0.157006082,-0.005668316,-4.919370494,-0.984867237,-0.821077617
738,-3.8,33.10137418,-0.80059167,-0.758648449,0.056101291,-0.155816951,-0.033284656,-3.496449368,-1.559240118,-0.80059167
739,-3.8,35.28776325,-0.824350304,-0.616835367,0.033825884,-0.182106353,0.014569896,-2.937362426,-1.441185671,-0.824350304
740,-3.8,37.3777073,-0.913338727,-1.108341901,0.009380065,-0.170190655,-0.003775876,-4.400042487,-2.021680628,-0.913338727
741,-3.8,35.58381241,-0.95124748,-1.155705575,0.031303487,-0.165610412,-0.047698673,-2.549767192,-2.106953055,-0.95124748
742,-4.2,34.42729025,-0.772784819,-0.627395233,0.053651803,-0.170818006,-0.011398266,-4.52993999,-1.400180052,-0.772784819
743,-2.1,31.91453896,-0.835761364,0.499627435,0.022311626,-0.169249731,-0.153198786,1.775064423,-0.336133929,-0.835761364
744,-4,35.27704087,-0.878215811,-0.208729203,0.04173368,-0.183823898,-0.022860185,-2.843960389,-1.086945014,-0.878215811
745,-3.8,32.92636744,-0.639900172,-0.555146898,0.053544691,-0.164972575,-0.114140943,-0.480897924,-1.195047069,-0.639900172
746,-4.3,34.46144754,-0.611888021,-0.616038548,0.070353789,-0.196855839,-0.081551406,-1.491298877,-1.227926569,-0.611888021
747,-4.9,35.08119096,-0.94565048,-0.016144686,0.054656447,-0.177299236,0.041167356,-5.740399602,-0.961795166,-0.94565048
748,-3.8,34.93062752,-0.864725707,-0.744311392,0.035656158,-0.171200311,-0.104678864,-0.648930216,-1.609037099,-0.864725707
749,-5.2,40.70744658,-0.875293722,-1.187934623,0.017049137,-0.204830861,0.051895664,-5.99837467,-2.063228345,-0.875293722
750,-4.7,36.11290805,-0.967080083,-1.025223351,0.033134528,-0.159067881,0.111160342,-8.352975031,-1.992303434,-0.967080083
751,-3.8,34.20625234,-1.058772083,-0.70990261,0.043944152,-0.157923104,0.01762571,-5.089509517,-1.768674693,-1.058772083
752,-3.8,33.9909391,-0.89204961,-0.138190328,0.031813865,-0.153305749,-0.083278852,-2.858713173,-1.030239938,-0.89204961
753,-5,41.96729572,-1.085007331,-0.563744269,0.035236847,-0.23254034,0.158083285,-8.959943489,-1.6487516,-1.085007331
754,-3.5,40.80859196,-1.168906371,-0.747789599,0.000146751,-0.210887715,0.069120474,-6.642401541,-1.91669597,-1.168906371
755,-3.8,39.4200615,-0.829004456,-0.820238441,0.020014157,-0.20984265,-0.017601234,-3.346528086,-1.649242897,-0.829004456
756,-3.8,38.96811686,-0.806560511,-1.17809558,0.021746626,-0.206446225,-0.106866588,-0.468005371,-1.984656091,-0.806560511
757,-4.8,32.18630721,-0.736837071,-1.071768479,0.054122826,-0.143039307,-0.003766686,-3.805623817,-1.808605551,-0.736837071
758,-3.9,31.61502935,-0.878378545,-0.120124203,0.05536103,-0.154540874,-0.03721732,-2.297682918,-0.998502749,-0.878378545
759,-4.8,33.67357599,-0.888724268,0.306532397,0.083835821,-0.18911062,0.141964574,-9.087748218,-0.582191871,-0.888724268
760,-3.8,33.91159648,-0.682566476,-1.017271792,0.024478484,-0.162210982,-0.143838408,1.244572037,-1.699838268,-0.682566476
761,-3.8,36.1259748,-1.034192752,-1.071175375,0.002370678,-0.154360658,0.097649097,-7.186230087,-2.105368127,-1.034192752
762,-4,36.702845,-0.692727309,-0.705104346,0.019219876,-0.18958621,-0.030169945,-3.236354153,-1.397831654,-0.692727309
763,-3.7,37.18548908,-1.013453193,0.04540197,0.056193394,-0.214162804,0.071649277,-7.176391558,-0.968051223,-1.013453193
764,-5,38.06751162,-0.850099477,-0.156788638,0.042003354,-0.215156085,0.066413997,-5.911647315,-1.006888115,-0.850099477
765,-4,36.78232736,-0.97413832,-0.158685276,0.053443787,-0.213326499,-0.012499143,-3.20602025,-1.132823596,-0.97413832
766,-4.9,34.12107658,-1.02838726,0.580552472,0.038033592,-0.159791879,0.041914727,-6.635630206,-0.447834788,-1.02838726
767,-5,39.94332355,-0.887209612,-0.674223313,0.032896996,-0.216165097,0.115496526,-7.950764032,-1.561432926,-0.887209612
768,-4.8,40.79660681,-0.980549057,-1.131171256,0.015173316,-0.203559092,0.036554605,-4.961376269,-2.111720313,-0.980549057
769,-3.5,34.5876997,-1.007894009,-0.255230919,0.053724647,-0.180300074,0.075635695,-6.500484974,-1.263124928,-1.007894009
770,-4,34.20872975,-1.064437368,-0.484705346,0.04502233,-0.156881186,0.043454841,-6.616459405,-1.549142714,-1.064437368
771,-3.1,36.08414775,-1.130267318,-0.681859708,0.012191078,-0.171649874,-0.088084796,-1.753262086,-1.812127026,-1.130267318
772,-3.3,36.58361228,-1.05713598,-0.251081866,0.047018354,-0.203682142,0.066516233,-5.982674431,-1.308217846,-1.05713598
773,-3.8,33.72094487,-1.041859609,-0.784655634,0.047342994,-0.151127351,0.026469616,-4.748262447,-1.826515244,-1.041859609
774,-4,40.00374168,-1.043318048,-0.940810683,0.022129889,-0.206498392,0.050156701,-5.251108496,-1.984128731,-1.043318048
775,-5,39.22003688,-0.713323137,-0.687241405,0.023423224,-0.219187724,-0.023325678,-2.530664442,-1.400564542,-0.713323137
776,-3.9,38.74696775,-1.017692305,-1.649085976,0.020475121,-0.189633252,0.045513187,-4.860359302,-2.666778282,-1.017692305
777,-4.2,36.8472512,-0.65070426,-0.391127226,0.01081451,-0.187055828,-0.106001478,-1.159975164,-1.041831486,-0.65070426
778,-5,32.57535187,-0.884216051,-0.057253838,0.055218894,-0.156092562,0.010436773,-4.182291729,-0.941469889,-0.884216051
779,-3.3,36.48430207,-0.933760512,-0.762267122,0.078906241,-0.213172235,0.0095443,-4.462127181,-1.696027634,-0.933760512
780,-4,35.56763977,-0.785562226,-0.585766042,0.048847653,-0.183985882,-0.002131275,-4.641018735,-1.371328268,-0.785562226
781,-3.3,36.03951104,-0.972046448,-0.993891694,0.083783925,-0.210947887,0.087746142,-5.731292334,-1.965938141,-0.972046448
782,-3.7,30.02006571,-0.783285668,0.671154437,0.071207328,-0.161799944,-0.122231982,0.146354474,-0.112131231,-0.783285668
783,-4,31.8616919,-1.088080584,0.548544558,0.048870703,-0.148306777,-0.034848458,-4.019130532,-0.539536027,-1.088080584
784,-4.1,32.98965311,-1.069921826,-0.140898755,0.069457652,-0.156981323,0.145416846,-9.876758343,-1.210820581,-1.069921826
785,-3.9,36.32460036,-1.165274932,-0.094136972,0.060785794,-0.199455325,0.16485378,-9.415941812,-1.259411905,-1.165274932
786,-4.7,34.66632035,-0.901660373,-0.171625049,0.048911413,-0.168438757,0.01172799,-5.345143069,-1.073285422,-0.901660373
787,-5,40.25534679,-0.882310091,-1.307922882,0.055019151,-0.230090748,0.043778443,-4.134396768,-2.190232973,-0.882310091
788,-3.8,40.64711591,-1.069904759,-1.139784415,-9.72E-06,-0.199293933,0.081050773,-6.647825906,-2.209689174,-1.069904759
789,-4.9,39.73533495,-0.998180435,-0.736361419,0.033995431,-0.199940673,0.166153878,-10.1298429,-1.734541854,-0.998180435
790,-3.3,35.78312176,-0.745485978,-2.132609145,0.040877047,-0.16007442,-0.058235061,-2.367597496,-2.878095123,-0.745485978
791,-3.8,40.74595514,-1.085557463,-1.377227684,0.006590738,-0.200116941,0.039472851,-5.029559025,-2.462785147,-1.085557463
792,-4.5,38.02775738,-0.861211897,-0.695397559,0.025119505,-0.187826194,0.028303564,-5.270442637,-1.556609457,-0.861211897
793,-3.8,36.51020482,-1.31891084,-0.815564681,0.081905221,-0.192248342,0.176038951,-9.687932774,-2.134475521,-1.31891084
794,-4.7,32.04961715,-0.823922638,0.348372456,0.050600271,-0.151440212,-0.013795281,-4.549386065,-0.475550182,-0.823922638
795,-3.8,32.12034681,-0.777378531,0.534986749,0.066405485,-0.173036913,-0.06512852,-2.811826219,-0.242391782,-0.777378531
796,-4.9,32.04141631,-0.881162421,-0.338074549,0.055435699,-0.137063754,-0.091078353,-2.493418761,-1.21923697,-0.881162421
797,-4,40.10199735,-1.15397989,-0.543587446,0.045037587,-0.217957192,0.12679192,-9.169877736,-1.697567336,-1.15397989
798,-3.8,35.29732384,-1.102170037,-0.788446656,0.043679088,-0.169959025,0.012208376,-3.967109171,-1.890616693,-1.102170037
799,-5.1,38.96920146,-0.848557538,-0.483436424,-0.000611151,-0.192409906,0.080487015,-6.731773807,-1.331993962,-0.848557538
800,-4.9,37.98817823,-1.090229771,-0.264018516,0.085786259,-0.212828619,0.117719006,-8.174554625,-1.354248287,-1.090229771
801,-3.1,37.47375896,-0.980398648,-0.846048592,0.01033803,-0.185978945,-0.029604447,-3.047577493,-1.82644724,-0.980398648
802,-4.2,34.61518931,-0.893570667,-0.678064144,0.045181929,-0.160807505,0.014728502,-5.244730084,-1.571634811,-0.893570667
803,-5,35.97017603,-0.91654354,0.254386293,0.050788238,-0.187984099,0.02903673,-6.040514985,-0.662157247,-0.91654354
804,-5.1,35.54979715,-0.83259039,0.034705599,0.014817553,-0.16197024,-0.013250507,-4.602158327,-0.797884791,-0.83259039
805,-4.9,36.70046702,-1.277944174,0.200467102,0.053201818,-0.18587723,0.268108988,-12.64071577,-1.077477072,-1.277944174
806,-5.4,38.99693322,-0.920154757,-0.359770735,0.017673748,-0.195777089,0.097398861,-7.42747106,-1.279925493,-0.920154757
807,-3.1,35.2391985,-1.082108338,-0.46104166,0.036518825,-0.183209138,0.001713307,-3.95659258,-1.543149998,-1.082108338
808,-4.5,33.82670343,-0.865537807,0.04093926,0.026134678,-0.159666186,0.003318754,-3.745572064,-0.824598547,-0.865537807
809,-3.4,31.82494162,-0.98091293,0.078107915,0.04969321,-0.158655154,-0.040736547,-3.452450843,-0.902805015,-0.98091293
810,-3.5,33.54293772,-0.874649885,-1.001166777,0.052058264,-0.164755519,-0.018788939,-3.015807955,-1.875816662,-0.874649885
811,-3.8,38.77251569,-1.049356006,-0.614060137,0.035482744,-0.205967638,0.121693702,-7.924933927,-1.663416143,-1.049356006
812,-4,33.60510977,-0.958393581,0.110224971,0.027991175,-0.157026401,0.028333311,-5.172475634,-0.84816861,-0.958393581
813,-3,29.90788253,-0.949550061,-0.229985236,0.043670938,-0.127767252,-0.054027474,-2.017764878,-1.179535297,-0.949550061
814,-3.8,29.9865855,-1.057980682,-0.477729224,0.104781813,-0.146762204,0.074337671,-6.579182662,-1.535709906,-1.057980682
815,-3.9,40.48628802,-0.735675244,-1.188238615,-0.019213701,-0.199580008,-0.08381079,-2.027166467,-1.92391386,-0.735675244
816,-3.2,32.90066656,-1.072236278,-0.143584452,0.027362756,-0.145996412,-0.003393227,-4.29644619,-1.215820729,-1.072236278
817,-3.7,39.22973795,-0.995594211,-0.657689809,0.042795765,-0.218735972,0.073331583,-6.520682963,-1.65328402,-0.995594211
818,-2.6,32.91602403,-0.93849532,-0.31007287,0.02888905,-0.162317908,-0.040123289,-2.386672016,-1.24856819,-0.93849532
819,-3.5,36.41891422,-0.938119352,-0.885801225,0.025843225,-0.180045767,-0.015484683,-3.755619267,-1.823920576,-0.938119352
820,-4.9,32.9107515,-0.732895938,-0.095769913,0.06094515,-0.163965936,-0.070474988,-2.834303001,-0.828665852,-0.732895938
821,-3.8,35.92452293,-0.773741764,-1.212842478,0.034993818,-0.176327921,-0.045613773,-2.72471484,-1.986584242,-0.773741764
822,-2.2,28.7510717,-0.785460933,-0.680766282,0.043486093,-0.120036429,-0.233373969,2.989167219,-1.466227215,-0.785460933
823,-3.8,36.60401942,-0.916617444,-0.494002798,0.035984355,-0.1885773,0.058595705,-5.844492135,-1.410620241,-0.916617444
824,-4.7,33.34769343,-0.936539686,-0.932792836,0.070407009,-0.153501393,0.073778175,-7.22078506,-1.869332523,-0.936539686
825,-4.4,32.33055362,-0.791703403,-0.059533021,0.085262705,-0.17524949,-0.055416251,-3.327784461,-0.851236424,-0.791703403
826,-4,38.30374923,-0.904014297,-0.093590408,0.033382226,-0.226754974,0.059758501,-4.91998357,-0.997604704,-0.904014297
827,-3.5,35.88745711,-0.998116759,-0.830306926,0.043431804,-0.17811465,0.048354422,-5.737862885,-1.828423685,-0.998116759
828,-4.1,34.75821068,-1.151874215,0.378977445,0.056148082,-0.1781999,0.07563158,-7.861044517,-0.77289677,-1.151874215
829,-4.5,36.51989235,-0.853859749,-0.69952988,0.037821779,-0.197145344,-0.014437787,-3.070084365,-1.55338963,-0.853859749
830,-3.8,42.03404462,-0.906699776,-1.278949777,0.038004759,-0.246428532,0.087438001,-6.511217065,-2.185649553,-0.906699776
831,-3.9,33.17747018,-1.026487727,-0.347791425,0.026929292,-0.134588205,-0.049275155,-3.23773495,-1.374279152,-1.026487727
